index,commentaires
178,I really recommend :) Very kind people
178,A home away from home
178,Great hospitality. Would highly recommend staying here. The room is very clean and well located next to the RER line. The hosts went out of their way to help us call Air France for our missing luggage and giving us directions in the city. They even lent us a small backpack to carry our stuff in for a day! Would love to stay here again.
178,"Very nice host, clean room, easy to find, close to the RER!"
178,Great!
178,"Very nice host, flexible check-in time, clean room. Really enjoyed my stay there."
178,Quite and nice place with easy access to Paris city.
178,"A very nice and cozy room, very convenient in transport. If you travel in one or two person, i surely recommend this room."
178,Good :-)
178,"I had a very great experience renting the room there. Hosts were very hospitable, the premises were super clean."
178,"Mi experiencia con Thierry y Pascale ha sido verdaderamente fantástica. He estado durante cinco meses conviviendo con ellos sin ningún problema. Son personas muy amables, acogedoras y atentas. Hablo de ""convivencia"" porque creo que es la palabra que mejor define mi estancia en Arcueil con ellos. 

Estoy segura de que tanto para períodos largos como el mío, como para estancias más cortas, este es un alojamiento en el que el huésped puede sentirse como en casa."
178,"Review for air bnb:

We throughly enjoyed our stay here. Accommodations met our needs. Conveniently located within walking distance to metro station and only a few stops away from the city center. The couple that hosted us were very friendly and helpful. Would definitely stay here again!"
178,Check in was a little bit late than posted but everything else was as expected. Thanks
178,"The host was so great! He greeted me with a smile and delicious cold drink :) The room on the second floor was so clean, comfortable, and so cute! It's perfect! I felt as comfortable as if I had been in my own home.
It was very quiet around the house. And the house are near by train station ""Laplace"". There are some shops around the station, for example cafe, restaurant, little super market, and so on. It's so convenient.
I want to stay Thierry's house again next time in Paris too!"
178,"La habitación y baño son muy limpios y cómodos, el vecindario es algo tranquilo, hay una estación de metro a 10 minutos caminando pero está un poco sola la zona, la respuesta de la anfitriona muy rápida y buena. En general es un buen lugar solo un poco alejado del centro y tracciones turísticas"
178,Nice host .
178,"Preciosa habitación, muy cómoda y limpia. Baño compartido muy limpio. Cerca de Rer permite desplazarse con facilidad a cualquier lugar de París. Los anfitriones muy amables y el desayuno por un costo mínimo muy completo. Lo recomiendo!"
178,"Only 10 min metro ride into the city, they were very friendly and sweet! They literally sat down with us and gave us so many tips! It was well priced and a quiet location. "
178,"Fomos bem recebidas. O acesso ao quarto tem umas escadas íngremes. No geral, correu bem! O bilhete dos transportes fica mais caro porque a casa fica fora da ilha de Paris."
178,"Perfect, everything I needed"
178,It’s a good place and worth to stay. The house is comfortable and close to train station. Quite and feel safe. I absolutely will come there again!
178,오를리 공항에서 가깝고 샤를드골 공항도 RER을 타고 쉽게 갈 수 있습니다.
178,Clean and cozy room. Pleasant stay.
178,"He estado tres meses en la casa. Aunque se encuentra en la zona 2, está cerca del centro. Todo queda asequible. 
Son majos, y aunque sólo hay un baño, hicieron lo posible por facilitar su uso. Lo recomiendo!"
178,"Good location, close to RER station, not far from anywhere, commercial center, CDG,Orly airport.

Thierry' s daughter Pauline is a very nice girl and helpful. Feel like home.

I may come again when visit Paris next time ."
178,The host canceled this reservation 7 days before arrival. This is an automated posting.
178,"Thierry was a great host; his wife let us in early in the morning and check in/out was flexible. This accommodation is not in central Paris, but it is close to the RER station (5 min walk) which takes you directly into the city center. The only downside of this Airbnb was that the owner smoked indoors, so we could smell the smoke throughout the home (especially at night). Other than that, it was a very comfortable accommodation for a reasonable price. Would recommend. "
178,"The place is good located, near  RER and groceries. The room is very cosy, bed is comfortable. Bathroom is clean. They have a very funny and nice cat. 
 P.S. Thank you for coffee! :)"
178,Thierry is a warm and friendly host. The room is on the second floor with the family mostly living in the first floor. We had private space with a bathroom onthe second floor. The room and the bathroom were both warm during winter and cozy. 
178,Very nice stay in a very clean apartment.
178,"Both husband wife were welcoming though the wife, Pascale, has the better English. Near the metro but quiet. Moderate sized room with no air. Allowed me to wash my clothes. Very nice. "
178,"Thierry was a very helpful host. I didn't spend much time with him as I had some appointments, but Thierry was very helpful in showing me the right public transport connection and guiding me to his parking spot. 

The guest room is very cosy and the bed is comfortable. Bathroom is clean. 

Thanks for being a great host!"
178,"We enjoyed a 1 night stay. The hosts were friendly, the bed was comfortable, and the room was clean. The downside was I am very allergic to cats and they have a cat and the listing says no smoking, but we could smell smoke, which I am also allergic to. Otherwise it is a good deal."
178,"We had a nice stay, the host was helpful and we had a great time in Paris.

The neighborhood is safe, the house is super quiet and the position is just perfect: in 25 minutes you get to the heart of Paris and the place is quite close to the RER station. The bed is comfortable and we liked the apartment.

The only (really small - hence the 5 star review) complaint is about the stairs: they are quite steep. It could be an issue for someone with mobility problems.

If (when) we go back to Paris we'll definitely go back to Thierry's place!"
178,"La habitación fue muy buena , encontrar el lugar fue difícil pero estuvieron muy atentos para ayufarno , lo único difícil es el costo de la estación cercana del metro  es un poco más costosa que en el centro de paris"
178,This is a nice place in a quiet area. Very nice hosts and a clean room. Thank you! :)
178,"I had two great days and three very recreative nights in Paris...thanks to very friendly, helpful and familial hosts. One evening we even watched a rugby game together eating jambon and drinking beer. After that we had pizza for dinner and always nice chats during the breakfasts (with home made marmelade), for which they got up earlier just for me on Saturday AND Sunday. This is what I call outstanding hospitality. Thanks again for everything and see you (or your daughter) in Munich for a beer tasting."
178,"It was a wonderful, easygoing stay. Thierry and his widzę are extremalnie nice people! "
178,"Very helpful and warm hosts! Went out of their way to help us and gave us a lot of useful tips and information. Absolutely loved the place! Nice small villa on the outskirts of paris...very clean and cozy...a short walk from the train station through which it is well connected with the heart of the city...all im all, a very pleasing stay!"
179,"Un appartement etonnant, lumineux et  chaleureux, tres original dans sa conception. Pour tous les amoureux des objets qui ont une memoire ! (high-tech lovers s'abstenir). Dominique loue l'etage entier sous les toits, ce qui fait un grand espace de vie, avec un lit double, un petit bureau , une salle de bain, bibliotheque, etc.
Accueil tres sympathique."
179,Hôte très sympathique et accueillant. Chambre propre et agréable avec un vrai univers de culture.
179,"Très bon rapport qualité-prix, très pratique pour l'accès a la maison des examens"
179,"Hébergement au calme, très bien situé près de la maison des examens et du centre commercial La vache noire"
179,"Très bon séjour chez Dominique : l'appartement est très sympa, juste à côté du RER et de la maison des examens, la chambre est grande, propre et très bien équipée (gros plus pour la bouilloire et le balcon!). Dominique est un hôte disponible et prévenant."
179,Dominique sait accueillir pour que le séjour se passe à merveille !
179,Logement conforme à la description dans l'annonce. Dominique et accueillant et avenant. Je recommande sans hésiter!
179,"Personnellement je n’ai pas beaucoup aimé, je ne me suis pas sentie à l’aise du tout. L’appartement est vieux et les meubles aussi, il y avait de la poussière et on a l’impression que quelqu’un vit déjà là-bas."
179,Logement très éclairé dans une rue charmante.
179,Un hôte très à l'écoute et accueillant dans un logement tout à fait charmant et atypique. Je recommande !
179,"Très bon hôte, très attentif. Appartement très propre et agréable. Très bien situé."
179,"En déplacement pour un concours à la maison des examens, le logement est à 10 min à pied c’est super pratique! Dominique est très accueillant, très sympas et avenant je vous recommande vivement !"
179,Dominique est présent pour ses clients.  Décoration très plaisante. Je recommande.
179,"Super accueil, quartier calme et reposant, la petite terrasse est un plus. Super host."
179,"Logement très atypique avec un super accueil par Dominique.
C'est un peu usé mais c'est un endroit qui a vraiment une âme particulière."
179,"Hôte super, je vous le recommande"
179,"Un super accueil et une personne vraiment fantastique et chaleureuse !!!
Je vous conseil vraiment Dominique, l’accueil , le lieux , et plus à découvrir"
179,"Très bon hôte, à 5 min de la maison des examens. Je recommande"
179,"Logement à deux pas du centre d'examen, de la gare et d'un centre commercial.
Très lumineux avec un accueil chaleureux"
179,"Un logement atypique, artistique, chaleureux et très charmant que je recommande fortement. L'emplacement est parfait, au calme d'une petite allée arborée. La chambre en suite est agréable, confortable, jolie, très bien équipée.  L'hôte est très attentionné, disponible et sympathique. Ca vaut absolument le coup à tous égards. Bons séjours aux prochains ! *"
179,"Vous serez très bien reçu, merci encore!"
179,Le logement de domminique est très près de Paris bien au calme dans l esprit verrière artiste une procédure d arrivée très bien faite un. hôte très gentils tre prévenant je recommande fortement merci à lui
179,"Très bon séjour, emplacement calme et idéal, à 2 pas de la Maison des examens."
179,Mon voyage s’est très bien passé merci
179,"Hôte très soucieux et attentionné.
Je recommande fortement"
179,Merci à Dominique de s'être adapté à vos horaires nocturne. Chambre très spécieuse dans un appartement vraiment atypique. Encore merci.
179,Petit nid perché très agréable
179,Très bonne soirée au calme à deux pas de la maison des Examens
179,Le cadre est agréable et la rencontre tout à fait plaisante. Dominique est une personne accueillante et prête à rendre service. On recommande
179,bien
179,ambiance unique et très agréable!
179,"Bon accueil, Dominique est super"
179,Situation géographique  idéale par rapport à la maison des examens. Logement très correct et fonctionnel.
179,La chambre est spacieuse et le quartier est silencieux. Dominique est très attentionné et je le remercie pour son accueil.
179,"Lieu bien placé et agréable dans un ancien atelier parisien transformé en habitation. Proche des transports, facile à trouver et avec toutes les commodités nécessaires. Dominique est très sympa et s'adapte facilement à vos horaires. Un bon séjour dans l'ensemble."
179,Très bien en tout point !
179,"chambre conforme à la description, au calme, spacieuse, très proche du RER donc très pratique, informations très claires pour rejoindre l'appartement - A conseiller!"
179,Lit confortable et propre dans un lieu permettant une liaison directe avec l’aéroport CDG. Un seul inconvénient : l’absence de TV . Mais très bon rapport qualité prix.
179,Très bon parti
179,"Tout s est tres bien passe, merci dominique!"
179,"La chambre est spacieuse, avec un lit double confortable et une salle de bain privative. Le quartier est très calme, et Dominique est vraiment accueillant et disponible. Je recommande."
179,Hôte très gentil et disponible. La chambre dispose de tout le confort nécessaire avec sa propre salle de bain. Je recommande vivement.
179,"Logement parfaitement situé, avec beaucoup de charme et d'authenticité. Terrasse petite mais très agréable le sour"
179,"Je recommande ce logement, qui est accessible et spacieux ! Merci encore"
179,"Je n'ai pas eu la chance de rencontrer Dominique, mais j'ai été accueillie par son amie Cécile que je remercie encore une fois! Je recommande cette chambre :)"
179,"Très belle chambre avec clim Hyper appréciable. Excellent accueil, sympathique et simple. Merci."
179,"Dominique est une personne disponible et réactive à chaque message envoyé. Super accueil.
Chambre avec terrasse et salle de bain et une vue très sympa.
On ne manquera pas d’y retourner lors d’un prochain séjour sur Paris"
179,"Un loft végétal et un hôte musical, un régal pour passer un séjour à Paris !!!"
179,logement calme bien qu'en centre ville à 2 pas du centre d'examen.
179,Accueil bienveillant et disponibilité de Dominique. Logement atypique à proximité de la maison des examens. Très bonne expérience.
179,Très bien.
179,Merci
179,Grande chambre avec balcon et salle de bain a-collé conforme aux photos. Dominique est très accueillant et disponible pour vous accueillir et vous conseiller.
179,"Toujours aussi bien, idéal pour des concours ou des exams à passer à coté"
179,"Appart impeccable et très bien situé pour se rendre à Orly, on s'est juste croisé avec Dominique donc rien de plus à ajouter"
179,"Si vous passez un examen ou autre  à la  maison des examens, n'hésitez pas car c'est   tout près, idem pour l'arrivée par le  RER. Ambiance agréable et j'ai trouvé une petite oasis musicale très agréable..."
179,"La chambre est telle que décrite dans l'annonce. Elle est très confortable et calme. situation parfaite à proximité du RER, en quelques minutes dans Paris. Dominique est un hôte agréable et arrangeant. Nous nous sommes sentis bien chez lui et reviendrons avec plaisir !"
179,"Très bon accueil, conditions nickel rien à redire."
179,Parfait pour une étape à Paris ... Le RER est à peine 200m
179,"Nous avons passé un merveilleux séjour dans le logement de Dominique, 
Je recommande !"
179,Très bon logement avec tout ce qu'il faut ! Dominique est très serviable et très sympathique ! Je recommande fortement !
179,L'emplacement est parfait à 5min du RER B qui mène directement à Paris. Alors que je n'ai pas vu un message de Dominique pour l'heure d'arrivée il s'est arrangé pour m'accueillir quand même. Je recommande le lieu et l'hôte!
179,Cette chambre est tout a fait appropriée pour tous ceux qui passent un concours à la Maison des Examens (4 minutes à pied). L'accueil est chaleureux et la déco inspirante.
179,"Idéalement situé pour passer un examen! 
Arrangeant. 
Merci !"
179,"très joli appartement style ancien atelier, avec balcon. Très calme. Proche du RER B et de la maison des examens. hôte accueillant et très arrangeant."
179,"Hôte accueillant et lieu atypique avec une vrai âme, je recommande!"
179,Séjour court mais très agréable ! Le logement est conforme aux photos et très charmant
179,"Hébergement atypique, accueil très sympa, une adresse à retenir !Merci Dominique !"
179,"Logement conforme aux photos. Propre et sympathique. Endroit atypique, bon accueil de l'hôte. 
A noter : on passe directement dans la pièce de vie et de nuit de l'hôte, pour accéder à la chambre. Heureusement malgré une heure très matinale de retour au logement, Dominique a été très compréhensif."
179,"la chambre est spacieuse. Avec une terrasse. 
l'accueil de Dominique est excellent"
179,endroit charmant et calme
179,"Dominique nous a très bien acceuillit. L'appartement a vraiment du charme et très musical. Nous avons adoré.
La chambre possède d'une salle de bain privative ainsi que d'une petite terrasse.
De plus il est très bien situé pour ce rendre au centre se Paris ou l'aéroport d Orly."
179,Conforme à la description. Proche de la Station du RER. Nous a proposé gentillement un café à notre départ
179,Bien
179,"Très bon emplacement, joli logement, Dominique est très attentif et arrangeant, en plus d'être une personne fort sympathique!"
179,Lieu original bien desservi depuis Paris et proche des transports en commun
179,"Bon séjour chez Dominique, bon accueil et chambre sympathique"
179,Grande réactivité de Dominique qui nous a réservé un accueil fort sympathique dans un lieu très agréable et dépaysant aux portes de Paris . À réserver sans hésiter !!
179,chambre très tranquille dans la douceur de la musique
179,"Dans un quartier calme à deux pas du centre de Paris, ce bel appartement plein de charme, ancien atelier de sculpture devenu appartement ayant gardé toute son ambiance artistique est tenu par un hôte agréable et disponible. Le + : une terrasse, une salle de bain et de bons bouquins ! 
Je recommande :)"
179,"Bon accueil chez Dominique, simple et très convivial"
179,"C’était vraiment un bon moment qu’on a passé chez Dominique. Une super réception, Dani, sa sœur est super gentille et la localisation est super. Juste à côté de la station de tram. J’aimerais bien retourner chez Dominique la prochaine fois que je vais à Paris "
179,Logement conforme à la description. Chambre à l’étage avec salle de bain! Dominique est très attentionné et s’assure que le séjour se passe dans les meilleurs condition. Pendant le séjour Dominique dort sur le canapé dans le salon ce qui peut faire bizarre toutefois je recommande sans réserve! 
179,"Dominique est un hôte chaleureux et accueillant. Son appartement est lumineux, propre et idéalement placé. "
179,"J'ai aimé l'appartement original, chambre et salle de bain impeccable, la petite terrasse qui donne sur les toits. Quartier calme. Merci à Dominique pour son accueil, facilité à une heure tardive."
179,"Super accueil, nous a attendu malgré une arrivée très tardive, très gentil, jolie chambre, rien à dire!!"
179,"Séjour très agréable pour me rendre à mon concours à la maison des examens. Le logement est situé à 5min à pieds ! Dominique est très gentil, à l'écoute et disponible. Je recommande !"
179,"Dominique a été très accueillant et la chambre avec sdb qu'il propose est idéale pour être au calme entre deux épreuves d'un concours au Siec, qui est littéralement à 5min à pied."
179,"Très bon accueil, un lieu charmant."
179,"Il a été très gentil avec mon frère et moi. Vraiment, c’est très joli l’appartement. On l’aimait complètement. 
Je lui recommande. "
179,Je recommande. Très propre. Très atypique.
179,"Logement spacieux et très calme. J avais un concours à la maison des examens... 10 min à pied, top!!"
179,"Super chambre en pleine autonomie avec salle de bain et wc privatif, chauffage indépendant en plus de celui central, pour les concours c’est l’idéal."
179,"Dominique est super sympa, très accueillant et très bien placer pour se déplacer partout dans Paris. Vous allez vous régaler si vous héberger chez lui.

Dominique is a great host and makes you feel very welcome. The accommodation is in the perfect place to be able to tram all over Paris. You won’t regret staying there in his cosy home."
179,Dominique est un hote très agréable et arrangeant!
179,"Appartement en duplex, chambre à l'étage avec salle de bain attenante. Hôte accueillant et très arrangeant. Je le conseille."
179,"Superbe séjour! Très beau loft , atypique et coket ! Je recommande super bien placé :)
"
179,"Je recommande sans réserve le logement de Dominique pour sa proximité des transports en commun, son originalité et la beauté de la chambre. Je recommande Dominique pour son accueil chaleureux, sa disponibilité et sa passion pour son univers musical. Un vrai artiste!"
179,La musique au cœur du logement. Un univers atypique.
179,"Dominique est très prévenant et sympathique, la chambre est magnifique. J'y reviendrai avec plaisir"
179,"Très bon séjour chez Dominique, je recommande"
179,"Super séjour chez Dominique. Accueil chaleureux dans un appartement d'artiste, atypique, avec une chambre très agréable avec sa salle de bain privative (et la terrasse). Top donc !"
179,"Dominique est un très bon hôte : arrangeant, maison agréable, grande chambre et salle de bains propres, lit très confortable, à 5 minutes du RER. Je recommande !"
179,"J'ai passé un séjour très agréable chez Dominique.
Appartement très calme, et prêt de la station Laplace du RER B.
Il est très simple de se rendre au centre de Paris.
Merci encore Dominique pour tout!"
179,Rien à dire. Bien reçu. Je recommande.
179,"Très joli studio, bien placé et abordable. Dominique a été très réactif au téléphone et nous a bien accueilli"
179,"Parfait, rien à redire!"
179,"Dominique nous a bien reçu  tres sympa    
L endroit est calme  pres du rer b  chambre sympa mais  un peut encombrée  par des affaires personnelles  surtout la douche  
Un peut de froid la  nuit     entrée  qui traverse le petit studio     donc en gros pour un ou 2 jours c est pas mal"
179,"Dominique est un hôte très accueillant, la chambre et la salle de bain sont spacieuses et très propres. Le quartier, très calme, permet de bien se reposer. Dominique avait gentiment mis une bouilloire et du thé à notre disposition. Bref, je recommande ce logement."
179,nous avant eu un beau temp chez Dominique:-)
179,"Chambre climatisée et stylée.
Le nom n’est pas marqué sur la boîte poste ni à la porte. Il faut verifier à l’hôte l’étage où la chambre se trouve. "
179,"Dominique est discret, tout en étant serviable et attentionné. Très bien situé près d'un rer et de la ville de Paris qui est très accessible. La pièce est très lumineuse et avec les volets ont peut dormir et s'y reposer."
179,"Très confortable et jolie, je recommande! "
179,"C'était t Dominique est une personne intéressante, gentille et généreux. Sa maison est super cool, très bohémienne."
179,Very great . Very Nice person he is.
179,"Dominique’s place is really cool with unique architecture. Lots of Windows ans light but there are also “volets”, descending blinds which allow you to sleep late should you choose. There is a nice roof-top patio next to the bedroom. We will certainly look at staying here again for our next trip to Paris. 

À recommander sans hésiter. :)"
179,"A great stay at Dominique’s place. Lovely room with its own bathroom, private balcony and probably the most comfortable bed I’ve slept in.  Highly recommended."
179,great stay! clean home and convenient location!
179,Cool
179,"Dominique Is a great host. Always aware of us. He gave us many suggestions about how to move, to eat, etc.  He's place so confortable. Near the station and Easy to Reach."
179,"Dominique is a very uncomplicated, friendly and easy going person! He recommended us a couple of good places and we loved his apartment, which is a unique mix of sound studio and museum, since you will see something new and fascinating around every corner. Thanks for having us!"
179,everything was great! dominique is so friendly and thoughtful. the room is comfortable and we felt safe. highly recommend staying here for an affordable place outside of central paris!
179,"Dominique was a perfect host, the previous communication was fluenty and and always helped us with the doubts about the location and near places of interest. The apartment was clean and had all the necessary things for a comfortable stay, also is quite  close to metro and bus stations (3min).  I highly  recommend this apartment !"
179,"샤를드골 공항에서 RER B로 가기가 쉬웠어요
가격에 비하여 편리하고 4층에 위치하고 베란다가 있어 시원함
무거운 짐으로 가기는 쉽지 않았음"
179,Very accommodating and with good communication. Place is nice and a peaceful place. Would love to go back here again.
179,"Zuhause eines Musikers wie er im Buche steht.
Die Dachwohnung war gemütlich mit schönem Blick über die Dächer Paries.
Gute Lage, denn Bahn und Bus sind in unmittelbarer Nähe auch das Zentrum ist grundsätzlich nicht weit und in 10 min mit den öffentl. Verkehrsmittel zu erreichen. 
Die Wohnung befindet sich im Obergeschoss von Dominiques Zuhause.  Das ist mal noch wahres airbnb.
Wir kommen gerne nochmal wieder."
179,"I could say compliments to Dominique himself for days :) Not only he was perfectly friendly but his house is something that you won't see often in reality. Dominique has great taste in everything and of course particularly in music. Thank you very much for letting us play one of your acoustic guitars :) Also thank you very much for printing our tickets for the plane. Arcueil by the way is very convenient and close to Paris, you can simply walk down to the centre in up to an hour."
179,위치가 좋고 깨끗한 동네에 위치하고 있습니다. 저렴한 가격과 화장실이 함께 있어서 좋습니다. 더욱이 도메니끄가 굉장히 친절합니다. 다만 화장실 문이 아니고 커튼으로 되어있어서 초기 커플분들은 힘드실지도..ㅋㅋ
179,Dominique molto ospitale e disponibile! La posizione poco fuori dal centro permette di rilassarsi e comunque è ben collegata a tutto.
179,"Dominique es un gran anfitrión, la habitación tiene mucho estilo y es muy confortable. Dominique estuvo siempre pendiente de que todo estuviera bien y dispuesto a ayudarnos en lo que necesitáramos. Gran anfitrión!"
179,Great place and the most hospitable host!
179,"He is super cool , the place is so comfortable and espacious  and he helped us so much, he made a us feel so good"
179,Couldn't ask for a better experience ! Toooo good
179,"老爷爷超级好!圣诞节还做饭给我们吃,就是来的时机不对,巴黎罢工出行不太方便"
179,"One of the best Airbnb experiences I ever got! Dominique is super cool and friendly. He plays great music. The room is so beautiful and well decorated. You can tell that this is a place full of stories at the first sight. 

We ran into the strike so public transportation doesn’t work so well. But its location is quite near RER B station. Very convenient if you come staying when there’s no strike! 

It’s been an amazing experience. I definitely recommend this place to everyone. 

Dominique超级酷,也非常热情｡地址在巴黎近郊,离市中心的绝对距离其实不远｡这里是他的音乐工作室+家,房间在二楼,一走进感觉像是来到了电影场景里~非常可爱的体验,如果避开罢工来就好了｡
很希望和Dominique再聊聊天哈哈哈哈｡
总之,五星好评!"
179,Dominique’s place was great. Close to the station and had a wonderful patisserie shop down the street. He was very kind and we enjoyed our stay.
179,"Great space, lovely stylish room. Would definitely recommend"
179,"El lugar tiene imágenes y decoraciones escalofriantes, la cama es dura. Al llegar Dominique nos recibió muy amablemente, es músico y toca bien pero la última noche estuvo tocando hasta tarde y batallamos un poco para dormir."
179,"Clean, beautiful, easy to check in! If the strikes weren’t happening, it would have been an ideal place to stay for longer. If you’re lucky you’ll get to hear some live music!"
179,Great stay.  No problems.  Nice room.
179,"Dominique has a wonderful room like an atelier really cosy, that he rents out. I stayed there for some days, I can only warmly recommend this place."
179,Great place to stay when visiting Paris.
179,"Muy bueno, amable y de confianza."
179,"El alojamiento de Dominique tiene la mejor ubicación en una zona muy bella y tranquila , la habitación es muy funcional y tiene todos los servicios, Dominique estuvo al tanto de nosotros , nos dió información en todo momento, muy recomendado."
179,"I wish I had more time to spend with Dom! He welcomed us in with music, offered me ginger and lemon when I needed a warm drink for my cold, told us about his days with the Gipsy Kings, and played us more music as we walked out after check out. Dom is a fascinating person and a great host and you should totally stay at his place if you're near Paris!"
179,"This place is super cool and has a great view. The room itself has a nice little balcony. The automatic blinds are amazing and very convenient!
2 things to note: the room has no lock from the outside. And I’m guessing the bedroom is the hosts, not a spare, so there’s a lot stuff in the room. Overall, I was very comfortable here. He was very polite and kind."
179,"Lovely quiet little spot that I crashed at one night after attending my friend's wedding. Only briefly met Dominique in the early morning when I got back, but he seemed like a friendly host! The downstairs is mostly his studio space and guests can use the upstairs bedroom and bathroom with good privacy. Provides a comfortable home-like vibe while travelling if you are a creative person or used to hanging out in the homes of creative people."
179,"El alojamiento esta muy bien ubicado y tiene mucho estilo, sobre todo si te gusta el arte. Dominique es una excelente persona y estuvo preocupado porque estuvieramos comodos todo el tiempo. Un lugar totalmente recomendado."
179,"Dominique was a wonderful host.
Location of the place was not far from Laplace Train Station ( RER B ).....walking distance about 5 min.
We added value to our Navigo Decouverte  Passes & took the Train  from CDG Airport.
We didnt mind that it is on the 3rd floor & no lift.
There is a Bakery in the corner where we bought Brioche &  Croissants for Breakfast  & some desserts.
We enjoyed our stay and will come back again."
179,"Dominique was a thoughtful host, and very quick to communicate excellent directions to his place, which was easy to get to. Get off the train, walk one block slightly uphill, turn left, right, easy. His place is on the first floor, above the ground floor, and the room is up one more flight, so there are three flights of stairs to the bedroom. The room has a lovely terrace, a big comfortable firm bed, a very nice and clean bathroom, and a desk to sit at, make your tea, etc. I had a lovely stay, and I'd happily stay there again. It was very convenient for getting to an early train the next morning. Many thanks to Dominique!"
179,"Listen if you want a truly authentic stay Jamie's place is to die for . Jamie himself is a musician and isn't shy sharing his tunes in the evening. There is a balcony you can sit out on and eat your pastries as the wife and I did. It's bear the RER, which makes access into Paris easy. I can not stress it enough if you want authentic and not commercialized this is the place to go!!!"
179,"Dominique's house is not far from public transportation, we come a bit early and he welcoming us very good. The room is so good and like bohemian charm. The most we like is we can listening to Dominique when he playing the music."
179,很好 小区特别舒服
179,"Lieber Dominique, danke für einen wunderschönen Paris-Aufenthalt. Von Beginn an hat alles sehr zuverlässig geklappt und wir fühlten uns bestens aufgehoben bei Dir. Tolle Kommunikation und herzliche Gastgeberschaft inklusive. Gerne beim nächsten Paris-Trip wieder!"
179,It was a short stay but very pleasant. Would recommend it 100%
179,"Dominique’s place was lovely and artistic! The balcony was very nice and he really thought of everything to make our stay nice, even including an outlet converter."
179,"If you want a value for money place to stay, close to both Paris and Orly airport this is the place to stay"
179,"nice location, nice host, nice bedroom"
179,"El departamento bien ubicado, en una zona segura, un buen lugar para alojarse, nos tocó que Cecile nos atienda y todo fue excelente"
179,The location is near to the station Laplace. It is very convenient to go to center paris and the CDG airport by taking the train of line RER B.
179,"It was very warm and homely place. Special thanks to Dominique to allow us to have early check-in. Easily connected to main city, very near metro station. We loved our stay there, specially the small terrace and the kitchen"
179,"Very lovely hosts, situated in a nice location near public transport"
179,"Recomendamos 100% este alojamiento. Dominique fue un excelente anfitrión, muy cordial y atento. La habitación estaba limpia, cómoda y bien decorada, además cuenta con un excelente vista."
179,너무 친절하시고 테라스 뷰도 너무 예뻤습니다! 엘레베이터가 없어서 짐 옮기는게 힘들었지만 거의 다 도와주셨어요!! 정말 친절하시고 방도 아기자기 예쁩니다!
179,"Лучше место ever! Интересная атмосферная квартира. Очень уютная. Понравится любителям музыки. 
Доминик очень гостпериимный хозяин.
Дом расположен в тихом районе во 2 транспортной зоне Парижа. Пара минут пешком до станции RER. С RER легко пересесть на метро и добраться в любую часть города. Рекомендую брать билеты Mobilis или Visite для безлимитных поездок на любом транспорте."
179,"Very near from “La Placé” train station from there you can get to any Main place in Paris, Dominique is a very kind person!"
179,Eu e meu noivo passamos três dias na casa de Dominique. A hospitalidade dele e de Cecile foram ótimas! O quarto estava bem arrumado e o local tem fácil acesso ao trem metropolitano.
179,"La casa de Dominique estaba impecable. Todo estaba limpio y todo fue según lo puesto en la publicación.
Dominique estaba de viaje al realizar nuestra estadía pero Cecile fue excelente con nosotros.
Recomendable."
179,"We couldn't meet him, but Cecile was kind and she took our baggage to the station."
179,여러분들도 꼭 가보셨으면 좋겠네요
179,"집주인분께서 굉장히 친절하십니다.
복층으로 이루어진 공간을 사용할 수 있어 답답함이 없습니다.
에어컨이 구비되어 있어 쾌적합니다.
다만, 이미 비치되어 있는 물건들이 다소 많아 본인의 소지품과 헷갈릴 수 있으니까 각별한 주의가  필요합니다."
179,아무 생각 없이 숙소 잡았었는데 공항에서부터 환승 없이 올 수 있다는 점이 매우 큰 장점이었어요 집 찾아가기도 쉽고요 호스트가 매우 친절하게 방 전체를 설명해줍니다 계단이 많다는거 빼면 그럭저럭 좋았어요 근데 방에 개미가 있어서 바닥에 캐리어 펼쳐놨더니 캐리어에 개미 다 꼬여가지고 다음 도시에서도 개미때문에 개고생함 ㅜㅜ 옷 사이에 죽어있고 .. 참고하세여
179,Great location! Dominque was an amazing host would definitely come back:)
179,"Dominique always answered to my questions very quickly, was helpful and understanding. He provided us a clean, well-equipped apartment, in which I and my boyfriend could really feel the “French lifestyle”. He lives in a nice, quiet neighborhood which is quite well accessible from the city. Dominique himself is a friendly, open-minded person, who takes care of his guests and even provides further help if it’s necessary for you without a question. I personally loved staying there because of Dominique’s and his home’s really good vibes, it was very homey, and we really enjoyed staying there."
179,"Melhor anfitrião, além de ser uma ótima pessoa, se empenhar ao máximo pra lhe ajudar, ainda traz o espírito de Paris pra sua estadia com suas belas músicas... Indico a todos.. Vai fazer sua viagem ficar com mais cara de Paris.."
179,Encanto bohemio
179,"Really easy transport links and a few minutes from a shopping centre. The apartment itself was as described, a little messy but to be expected for a lived in apartment.  We really enjoyed our stay and would recommend this apartment. There was a great view from the balcony!"
179,He was always heads up for any messages so comunication was great. Its warm in summer but nothing that his air conditioning cant fix! The little terrace is great for an afternoon tea and also check the surroundings of the neighbourhood
179,Lovely stay! The shower was confusing so make sure to ask upfront about that.
179,"Dominique is a great host. He was very helpful with local information. We even went to dinner to experience some real French cuisine on my last evening. 
It was like visiting a friend."
