index,commentaires
1,We had a great time at this lovely space. The location is wonderful and the hosts make it very welcoming.
1,"I can’t recommend Alain’s apartment more ! It is in a perfect location very close to all that you could need and the beautiful sites of Paris. The apartment was comfortable for the 3 of us and had everything we could need. It was very clean! We just loved our stay and Alain made us feel very welcome, was quick to respond to any questions and had some great local tips."
1,"非常老的一套公寓,实际居住面积比图片看起来要小一些｡整体的家居布置比较老式,不是酒店式的床上用品｡地理位置距离旅游景区基本都在脚程范围以内,比较方便｡"
1,"The apartment is really cute,  very tidy and has a great location to discover the city.

Dora has been a lovely host, very responsive and friendly and made us feel at home quickly."
1,"This eclectic stylish apartment offers great value for money.  Plenty of towels, good sized shower with good pressure, well equipped kitchen, comfy beds and clean.  The host is very nice. The layout utilises the space well, it is compact yet has areas to relax."
1,Very authentic French. Absolutely gorgeous
1,We loved our stay here! Great location and such a unique place! The hosts were wonderful - provided lots of helpful information and were very accommodating with check in. Highly recommend and would stay here again!
1,"Alain and Dora’s place has the BEST location in the Latin Quarter/5th Arrondisement. You are close to a fabulous market, bakery, wine shop, cheese shop, and many great restaurants. Take Alain’s suggestions for food! There are plenty of kitchen wares to self-cater breakfasts and lunches and snacks. A good-sized bathroom and comfortable beds! The stairs to the kitchen and bathroom will be difficult for people with any challenges, and not for walkers or wheelchairs. If you are sensitive to noise, bring earplugs and eye mask, but it is very quiet at night as it is on a small side street. The neighbors are great, and there is a grill/gastropub/cafe around the corner for later night food. I would highly recommend this place for all adventurers who know how to travel and to pack light! The laundromat is around the corner and clean and easy to use! A storage locker is nearby if you have a later flight and want to put your luggage somewhere. Basically,
ask Alain, because all of his recommendations are spot on!"
1,Alain is a wonderful host. The apartment is really special and the location is great to get around Paris. We had a unforgetable days in Paris and would come back any time.
1,Highly recommend this place. Very friendly hosts with special attitude. Beautiful and clean apartment in perfect area.
1,"Alain - Dora's place is a great location. The apartment is well appointed, the beds are comfortable, the sitting area and artistic touch so Parisian. It felt like an authentic Parisian experience."
1,Fabulous quirky place for our short overnight to Paris - convenient for the sights and in a great location. Thank you !
1,"The place is clean and comfortable, and It's well located.
The host is kind and nice, always response fast, and gives us a lot good restaurant near the apartment.
The apartment is so beautiful.
Highly recommend."
1,"We loved our stay here!  It was perfect for kids in the perfect location for any short or long trip to Paris.  If we make it back to Paris any time soon, we would love to stay here again!  Thank you!"
1,Wonderful location. Kind and thoughtful hosts.
1,"Nice place, compact and well appointed"
1,Great unique apartment with a lot of history these are the type of places you want to stay for a unique Parisian experience with the most charming hosts
1,"Very interesting, unexpected, surprising, beautiful place. It used to be a shop, so it is quite unusual in terms of its shape and of course it reflects its original purpose (ground floor, plenty of stairs, large windows facing the street but no windows downstairs), but the creative transformation into an apartment has been certainly very successful: all spaces are well created and organized, the place is perfectly clean, cozy and welcoming, its location could not be more convenient, central and charming in the very heart of Paris. Alain and Dora have been absolutely perfect in their communication and in the check-in phase, they recommended a fantastic restaurant for our dinner, and have been always helpful throughout the process. 
Highly recommended!"
1,"The perfect location in central Paris, on the left bank in St Germain! Old world charm, meets industrial vibe! Easy walking to coffee, food & attractions. Adorable host, Comfortable beds, we slept like logs! Would stay here again in a heart beat! Thanks a bunch!"
1,Sentralt men samtidig  rolig beliggenhet. Rent og fint. Kul leilighet. Kort vei til butikk. Vi valgte å leie sykler og kom oss lett rundt i hele Paris.
1,We loved staying at Alain and Dora’s apartment- it was well situated in the Quartier Latin for sightseeing & amazing food.  Everything was sparkling clean & Alain & Dora were in touch easily/quickly.  We highly recommend it!
1,Great location. Very responsive hosts. Will visit again.
1,"This is a fantastic location...right outside the Musée de Cluny with a lovely park in the heart of the Latin Quarter. Easy access to the métro and the RER makes it very easy to access as a traveler. Alain and Dora are incredibly responsive and attentive to any issue/concern. They are extremely cordial hosts with a strong desire to make your stay an enjoyable one. Of all the AirBnBs that we’ve tried in the Paris area, this has been our best location with a personable touch."
1,Fantastic location - you will not be disappointed =)
1,"Extremely well-appointed and comfortable.  Fantastic hot shower and fluffy towels.  Comfortable beds.  Adorable sitting area.  Alain is full of very helpful information and personally met us at check-in to make sure we had everything we needed.  The location absolutely cannot be beat for getting to all things Paris, and it's really fantastic to come home after long days of sightseeing and not need to climb any stairs!  Also nice that Velib bikes are literally outside the front door of the apartment.  Great stay and great hosts!"
1,"Great apartment, we had a terrific stay. It made our trip to Paris very special."
1,"Excellent location, sparkling clean, responsive host, accurately represented in listing."
1,"Lovely space. Very close to delicious places. Kids loved boats at Luxembourg Gardens. 
Excellent stay!
Megan"
1,Super fun staying in an 18th century book shop.  Nicely remodeled.  Alain is a great host who offers the warmest welcome ever.
1,"숙소위치가 좋습니다. 시테섬이 가까이 있어서 접근성도 좋고, 근처에 슈퍼마켓, 늦게까지 하는 술집도 있습니다.
1층에 침실이 있고, 지하 일층에 부엌과 화장실이 있습니다. 수압도 괜찮고, 따뜻한 물도 잘 나옵니다. 
호스트분이 매우 친절하십니다. 덕분에 즐거운 여행 했습니다."
1,"Alain and Dora were great hosts - always available to help when we had questions. The flat is well located near shops, restaurants, and sites to see. We would love to visit again!"
1,"Beautiful place, amazing host."
1,It was such a great location. And also it was a unique apartment.
1,"Alain & Dora’s place is fantastic. It is super clean and modern and their remodel is fantastic. The metal work in the unit is incredible. It’s so close to everything, maybe a 5 minute walk to Notre Dame and the Batobus. Alain gave us great local tips like where to find the place voted to have the best croissants in Paris which were amazing. Alain & Dora met us at the apartment when we arrived and were super sweet even though we arrived much later than we originally told them. They have great maps and guidebooks if you need them and even an extra umbrella which came in handy as our first night was a downpour. With how overpriced and undersized hotel rooms are in Paris, which we’ve found out the hard way on previous trips, Alain & Dora’s feels gigantic. It’s really a fantastic spot. Can’t speak highly enough about the apartment and especially how nice Alain & Dora are in person. Don’t bypass this place."
1,"Great place, well located.  Alain was an excellent host.  The apartment was clean and quite unique.  Even though it was a bit on the smaller side, we all (myself, wife, and two kids) felt quite at home."
1,"Wow... what a beautiful little home in the midst of all that is wonderful about the little pockets of Paris. 

This is an incredibly unique place to stay; beyond charming, as is Alain the host, who could not have been more helpful and accommodating when we arrived. 

I would stay here again and again. Great location close to the river and Norte Dame (she is still magnificent even with all the damage) with great metro links and lots of lovely places to eat close by and in the district.

Thank you Alain for being so wonderful. Would recommend your place to anyone. Merci beaucoup"
1,"This wonderful apartment was beautiful, sparkling clean and looks exactly as advertised.  Alain Dora is an excellent host, who gave us lots of local tips on food, transportation, and even how to store our luggage on the last day.  The apartment includes an oven, two burner stove, dishwasher and refridgerator.  The location is convenient to the Metro and very close (easy walking distance) to the island with Notre Dame and St. Louis Island and the old part of Paris.  Very scenic and convenient!!  We would love to stay there again if we visit Paris again."
1,"The property is in a perfect location near metro stations, the street market and restaurants.  
I really love the 19 century property and how beautiful it was restored. It is very charming. 
The host were great and accommodate the checkin hour to our needs. It was great of him. 
I would really enjoy to stay more days there."
1,A lovely gentleman with a sweet apartment. We enjoy this night!
1,situation super
1,You could not ask for a better place to stay or a better host in Paris.  Alain  was the perfect host - such warmth and made us feel so welcome.  The location is exceptional
1,Alain and Dora are wonderful hosts and their apartment is truly beautiful. Uniquely styled it is located ideally to the Notre Dame and metro as well as local restaurants and bars. Alain and Dora were both very accommodating and helpful before and during the stay - very quick to respond to any and all queries. If you're visiting Paris you have to stay here!
1,"Would give 10 stars if possible. Alain was incredible. He gave us the best recommendations for places to visit in the area and transport tips. Upon check-in, he told us a bit about the history of the property as he showed us around. The property itself is exquisite. It’s so special, I actually miss being there. It was wonderfully clean and Alain thoughtfully left amenities such as organic soap and jam for croissants. The location was excellent- in a lovely area full of book shops and surf shops and just a 5 minute walk from Notre-Dame. An amazing trip, thank you."
1,"Our stay at Alain and Dora's apartment in the Paris Latin Quarter was absolutely delightful!  They went out of their way to accommodate us as our train arrived earlier than the normal check-in time.  Dora was there to meet us and show us around their quaint and beautiful apartment as well as to answer all of our questions including recommendations of where to eat and shop.  Alain was always very quick to respond to my emails and very helpful when I needed help with choosing a taxi company. Their apartment was perfectly located, had everything we needed and was very clean and comfortable.  We will stay here again!"
1,"Location, location, location. Loved the neighborhood. We were able to get to all of our planned activities easily - either by walking or taking the metro. Loved being able to fix informal meals in the breakfast area. Being on street level was a plus - easy access, no elevator. Also a minus - street noise at night can affect sleep."
1,Alain and Dora are wonderful hosts. The location is incredible and the place is so lovely. They were so kind and helpful. We would definitely stay again!
1,"Alain-Dora's place is all Paris classy and chic, close to everything, stunning with character and history. Everything inside the place has a special touch you can see it and feel it. 
We are planning to go back."
1,"This apartment is a gem in a superb part of Paris, made all the more special by Alain and Dora’s warm hospitality. Alain was there to meet us and show us around the apartment. It is compact but makes clever use of the space, and is well equipped. There is a little street noise, but nothing we found intrusive - it’s a large city after all! Occasional noise from the apartment above was brief. Alain is a wonderful host, who was easy to contact and replied promptly each time. He checked to make sure we didn’t need anything a couple of times during our stay. His recommendations were excellent and show his great knowledge of the area - you could not find a better host! Many restaurants nearby, including two directly opposite - the Moroccan was delicious. An excellent base for exploring Paris with ready access to the Metro and the RER to Charles de Gaulle and Orly airports."
1,"Great, stylish place to stay! Very smart and interestingly designed. Really close to the fantastic Latin Quarter and the Notre Damn. Fantastic hosts who were super informative and friendly. It is close to a busy road but then not much isn’t when you’re in Paris! There are also no windows that open but that wasn’t a problem for us! Would definitely recommend and will be coming back. Thanks so much to the wonderful hosts."
1,"Great location to explore the Latin Quarter as long as you are staying out all night! Extremely well decorated and squeaky clean, be mindful that the bedrooms are on the ground floor of a tri-level apartment. The second bedroom is right on the street so you have people walking by you all night. You hear foot traffic all through the night, horns honking on the adjacent street in the evenings and there are no black out shades to keep out the street lights. Steep stairs on this vertical apartment, so be careful. There is a beautiful walk in shower with new appliances. The host greets you to walk you through the apartment."
1,"Klein maar zeer fijn en voorzien van alle gemakken. De ontvangst door Alain was heel prettig. We hebben dankbaar gebruik gemaakt van de verschillende tips die hij ons gaf.
Een fijne buurt met op loopafstand heel veel gezelligheid. Vooral het spelletjescafé  heeft ons hart gestolen!"
1,Alain and Dora were amazing. Communication was exceptional and they even helped us with suggestions when our daughter was unwell. The apartment was very comfortable and in an unbeatable location. We thoroughly enjoyed our stay in Paris.
1,"Welcomed at the door by Alain and Dora we were introduced to a cosy and classy apartment in the heart of the Latin quarter. Everything was close - bars, restaurants, supermarkets and the metro and sightseeing was a breeze. Thoroughly recommend"
1,Wonderful hosts and the most beautiful little apartment. Very well situated for the best bits of Paris.  A little noisy from the road so may not be ideal for light sleepers.
1,"Amazing property, wonderful location and superb host!"
1,"Fantastic location - just a short walk to the metro.
Fabulous hosts - great suggestions on local fare, very prompt responses to any questions.
Great place to stay. Had everything we needed - and such a charming place!"
1,"Lovely stylish place in a great location! Alain was great with communication, very friendly and accommodating! Would definitely stay again!"
1,So beautiful and well located.  Alain and Dora are a delight!
1,Great location!
1,"Coming to Paris and searching a place close to both memorable sights and young and local people - this is the place to stay: next to Sorbonne, close to Jardin de Luxembourg, to Rive Gauche, Notre Dame, Sainte Chapel, Quai d'Orsay...
Very fine to find that Alain-Dora live in close connection to the Ballet de l'Opéra (their daughter). 
The apartment itself is a very original conversion from a bookshop into a Venetian-Style living space.
We shall recommend it to all our friends and family...
Our best wishes to you and your daughter ...
Hedda and Ulf"
1,"Alain was there waiting for us at the apartment when we arrived. He is extremely nice and helpful. He gave us plenty of suggestions for the best restaurants in Paris in a variety of price ranges, and he responded quickly to questions during our stay.

The place itself is small but comfortable. The interior is stylish. Everything was clean. I'm 6'6"" so I had to do some ducking to get up and down the stairs, but all in all it was a comfortable stay, even with four adults.

The apartment is in a perfect location. Notre Dame is a short 8 minute walk away. The apartment is also right next to the Cluny Museum, which I wish we would have taken the time to visit. There are also plenty of markets and eateries in the area, including some of the best croissants in Paris.

All in all, Alain and his apartment were the perfect welcome to Paris and an excellent way to start our trip."
1,Great place and location! Thanks for the stay!
1,"Incredible location and what a lovely man Alain is. A fountain of information and now I have to plan another trip to do all the great things he shared. 
Doable space for four girlfriends if more to the efficient side. Perfect for us!  
Can’t wait to stay again."
1,This place is amazing! The character and history made this a perfect place for us to stay and felt very Parisian. The added touches Alian provides is so thoughtful. He even went above to help us find transportation from the airport and his food recommendations were spot on. If we ever go back we hope his place is available. The location is perfect and the little cheese shop down the road was a highlight for us. Thank you so much for sharing your wonderful space and knowledge with us.
1,"This apartment is just absolutely lovely! Quirky, stylish and in a great location. Plenty of room for 3 people. Was only 2 stops on the RER B line from Gare du Nord. Lots of restaurants etc nearby. Alain and Dora were so helpful beforehand and always very quick replying to messages. Wouldn’t hesitate to stay again!"
1,"Alain and Dora were welcoming and were very helpful when it came to finding things to do in the city. The place very well located near Norte Dame and the canals and very interesting decor. If you are sensitive to cold, I recommend speaking to them about adjusting the heat. Wonderful overall!"
1,The location of this apartment can’t be beaten - it’s walking distance to so many attractions such as Notre Dame and also a stones throw away from lots of restaurants and bars. Alain was also quite accommodating for my sister’s last minute stay too and was there to greet my parents and my 5month son when we all arrived. It’s all very cosy and stylish inside! Quick responses too.
1,"Great location, lovely apartment, very quick responses. Thank you Alain & Dora!"
1,"great location, friendly owners, beautiful apartment in the centre of Paris"
1,"A really amazing place. Brilliant use of space so that although a small flat the three of us never felt cramped. Hosts are delightful and gave us amazing tips on where to go and which restaurants to eat at. the flat had everything you could want for a weekend stay, in a lovely area of Paris. would absolutely stay there again and in fact we are looking forward to it!"
1,"位置很好!步行几分钟到圣母院,房间很有历史感､设计感､温馨干净,住起来很舒适,适合一家人出行,性价比很高,推荐!"
1,"The apartment is very well located, clean and hip. Alain and Dora are great hosts."
1,"Alain and Dora’s place is wonderfully stylish, we adored the interior design and felt completely immersed in the Parisian culture here! The location is fantastic, close to two metro stops and right in the middle of the Latin quarter, walking distance to lots of great sights, restaurants etc. 
The front bedroom can be a little noisy at night if you’re a light sleeper as the window is street level. 
Alain gave us a very warm welcome and was fantastic at keeping in touch throughout our stay.
Would definitely love to come back if we’re in Paris again."
1,"ﾋﾞｼﾞﾈｽのための滞在でしたが､駅へのｱｸｾｽが良く､monoprixが近いので日用品の買い物も苦労しません｡ﾉｰﾄﾙﾀﾞﾑ大聖堂へ歩いて数分の距離です｡
何よりﾎｽﾄのAlainさんDoraさんの気配りが素晴らしく､心も体もほっこりする時間が過ごせました｡"
1,"This is a great apartment with its quirky brick and stone interior. Beautifully clean and cosy with  great facilities and very comfortable. Its a perfect  location in the 7th arrondissement with a great choice of reasonably priced bistros, cafes and  food shopping. Alain  was there to provide us with a friendly and warm welcome and provided us with very helpful local recommendations. 
Alain- Dora were perfect hosts and we highly recommend their apartment. We will definitely visit again"
1,"What an amazing experience! Alain-Dora’s place is in the perfect location for the metro, restaurants, sights and shopping! Alain was quick to respond and provided an extensive list of recommendations for our stay!"
1,The house was well-designed and had extremely good location. Alain was very friendly and gave us useful information about where to visit. We really enjoyed staying at this accommodation.
1,"Beautiful space and very kind hosts. WiFi issue was significant because we had to go to a nearby cafe in order to message the hosts, and then had to wait hours for a response. Hopefully it gets sorted!"
1,Un bellissimo appartamento in una storica libreria. Ottima posizione.
1,"Clean, nice interior, friendly and helpful host. Appreciate that it feels more like a hotel than someones home. Redecorated nice apartment in an charming old shop. All positive experience in beautiful Paris!"
1,"Alain proactively communicated with us prior to arrival in Paris. He met us at the flat, showed us all the amenities, and even after a long day took extra effort to suggest a perfectly appropriate dinner location. 
The flat is not large, but a great use of space on two floors.  The newly renovated bathroom downstairs was better than expected, and accompanying kitchen was nicely appointed. 
We were only in Paris for a short two days, and the convenience of the location made it well worth the cost. 
Two blocks from Notre Dame puts you directly in the heart of a fantastic walking area. 
Highly recommended - thank you Alain for your hospitality. Merci!"
1,"Ganz ganz tolle Einrichtung von einem Venezianischen Dekorateur, alle Materialien sind hochwertig! Man schlaft gut, und alles war blitzsauber.
Man ist zu Fuss gleich beim Panthéon und bei Notre Dame. Alain gab uns viele hilfreiche Tipps!
Das nächste Mal wenn ich nach Paris auf Geschäftsreise bin würde och jeder Zeit gerne wieder bei Alain und Dora schlafen."
1,"What can i say, this home is special! It is impeccably decorated and cared for. the use of space is very good as well. 

My wife and i had the back room, which stayed completely dark if you desire that for sleep! The front room had split twin beds and was great for my son! 

Heating worked very well as did the water. 

the kitchen has the basics needed to cook, though we did not use it. 

There is anything you need withing 5-10 minutes walking. Notre Dame is so close as well!

I would recommend ear plugs to those not used to city living, but i did not need them. 

The hosts are the most sweet and caring folks. They were certain to communicate very well and were waiting to check us in and answer our questions. 

I would stay here upon my next trip to Paris with joy!"
1,"Alain’s place is great for exploring Paris. Excellent location, very unique and comfortable apartment. My two teenagers and I stayed there for 3 nights in November. Alain met us and made sure we were settled and had nice recommendations for food and sights to get us started. Would definitely stay there again."
1,Great location and nice sized space for 3 adults. Very clean and the hosts were very accommodating getting us in early. Would definitely stay there again when in Paris!
1,"Good located and clean. But smaller than expected and one bedroom was very close to the street, noisy."
1,"If you want a wonderful Paris experience in a quaint, beautiful flat, Alain-Dora's apartment is the right choice. It felt more like a personalized hotel, with luxurious linens and bedding, inside a very clean and unique space. The flat itself is beautiful designed with stone from the 18th century juxtaposed to modern mirrors and steel, creating a very cool and thoughtful atmosphere. Amenities were just right. From the beginning, Alain and Dora were so communicative and kind, from check in to check out. Alain even provided a list of his recommended shops and spots to explore during our stay. 

The location is very convenient to trains and sites, making much of central Paris walkable. There are busy streets close, but Alain and Dora's flat was off the beaten path a bit, which made you feel more like a local rather than a tourist. I highly recommend this spot and you won't be disappointed."
1,We had a really Nice stay in Paris and this apartment has a very good location. Furthermore is it very cozy. Dora & Alain was a perfect host. They get our warmest recommendations.
1,"Great Left Bank location, interesting apartment decor and layout, but comfortable enough. Very helpful hosts."
1,"Alain and Dora were great communicators and were very helpful in suggesting local experiences that were off the tourist radar. 

Their place is very conveniently located with easy access to the subway and easy walking distance to Notre Dame.

Maybe most importantly the beads are very comfortable 

I highly recommend and would stay here again."
1,The space is absolutely stunning and in a beautiful neighborhood. Alain couldn't have been a better host. Would stay here again in a heartbeat.
1,"House-owners are very nice, and it's a very lovely house with great location. We are very happy and comfortable here. We hope to stay here again when we come to Paris next time. I highly recommend you to live here when you want to have a wouderful trip."
1,"This is the fifth time i’ve rented from Alain and Dora. They never disappoint!  Cluny-La Sorbonne is in a spectacular, historic location.  The décor is charming, and the touches are incredibly thoughtful. Alain and Dora are perfect hosts and very responsive.  I can’t wait to return."
1,"Alains attention to details was great. Though the apt. is a tight fit, it is in an amazing neighborhood and Alain is SUPER responsive. It is right in the heart of everything a visiter can want. He worked around our arrival schedule and was always there to help us navigate Paris. His suggestions for restaurants and everything French  show his love for Paris and his wanting to share it with his patrons. We know that we will always have a home in Paris!"
1,"Alain & Dora’s home is the perfect spot for visiting Paris. Located on a quiet street, but close to amenities, it is quite easy to walk to the Louvre and Notre Dame, and is very close to the Latin Quarter.

The apartment itself is beautiful; located in a former bookshop, it has been sensitively converted into a modern and comfortable home.

Alain & Dora are perfect hosts, keeping in contact both before and during our visit, and providing us with useful restaurant and local info.

Our experience both of the apartment and of Alain and Dora’s hospitality exemplified our visit to Paris; we found the city and its residents to be clean, welcoming, helpful and modern. It has made us want to visit properly and soak up all Paris has to offer.

Alain and Dora - thank you!"
1,"We had a great stay, Alan and Dora went out of their way to be helpful, the flat was quirky, charming and practical and the position is very good. Would happily stay again"
1,Beautiful Appartement- great Host!
1,"A lovely apartment with an excellent central location. It has been very thoughtfully renovated (the bathroom in particular is really lovely) and super handy to Luxembourg Gardens, Ile de la Cite, the Louvre etc. A great place to stay!"
1,Super Lage sehr nette Gastgeber tolle Betten sehr gute Ausstattung ideal für ein Wochenende in Paris
1,"Alain and Dora’s home exceeded my expectations - not only was the location perfection, but the home was cozy, the ac was freezing (in the best way possible!!) and esthetically pleasing to boot! Alain and Dora’s were extremely accommodating in letting us check in earlier and out later if we wanted as well as providing us with a list of local suggestion which did not disappoint -best croissants of my life!"
1,"너무 좋았어요.
우리를 기다려서 모든 위치와 사용법을 설명해주었고,
친절함에 감동받았어요.
위치도 정말 좋았고,
디자이너 플랫이라 그런지
특별한 파리를 더욱 특별하게 느껴지도록 했어요."
1,"房子位置很好,距离巴黎圣母院,蓬皮杜艺术中心都在步行范围内｡房子如图中所见,设计感和艺术气息很强,随处可见房屋设计者的独特风格｡房屋设施较为齐全,炉灶和烤箱使用起来都很简单｡房东非常热情,等待我们从机场来安排我们入住,详细介绍房屋内的各种设施还有住处附近好吃的各色餐厅咖啡厅等等,让我们的巴黎之旅更加方便和舒心｡推荐推荐,第五区内安全又美丽的房子｡"
1,Don't miss this little gem when in Paris - beautifully located and appointed.  And air conditioning is so unusual and wonderful
1,"Perfecte locatie. 
Superlieve en attente gastheer en gastvrouw 
Zeer net appartement. 
Aanrader wie naar Parijs gaat. 
"
1,"This is a perfect quaint, stylish, and quiet place in the Sorbonne, and the a/c is a big plus in the warm summer months. Close to everything - cafes, restaurants, la Seine, etcetera. Alain was extremely attentive and by far the best host we’ve had so far. Merci beaucoup Alain!"
1,Charming and memorable Paris bolthole. Design is superb.  Alain is a wondeful host and I had a magnificent time in Paris staying at this lovel apartment. The vibes are strong at Alain and Dore's place.
1,"We stayed 4 days at the beautiful appartment of Alain and Dora. They made us feel very welcome. The informatie we received from them before and after arriving was very useful (where to park the car, how to get to the appartment, things to do, places to eat and to shop etc.).
The place is perfect for 3 to 4 people. It is very clean and has everything one needs. The location is super.
If we come to Paris another time, we will certainly stay here again."
1,"Immaculate, perfectly located flat. Small but that's part of the charm and has everything you could need. "
1,"Alain-Dora's place is a unique apartment in one of the best places we stayed in Paris over the years. The apartment is small but cozy, and you won't regret the experience of staying there. The hosts are super-friendly and they'll help you with anything you need even after checking in. Recommended!

"
1,"Great location, clean, good amenities, styled very well, friendly and helpful host. Lovely little place. 

Might not be suitable for those with mobility issues or very small children due to stairs.

"
1,"Great apartment, small but charming, clean, perfect location. Will stay again next trip to Paris!"
1,"Amazing apartment, located in the perfect section of Paris. It is a beautiful apartment,clean, and convienant best of all. The host are two outstanding people, very kind very helpful. I couldn’t of asked for a better first time Parisian experience. "
1,"Alain was really lovely and helpful. The apartment is little, but very cool, quirky and creative. They have made really good use of the space. We really appreciated not having to drag our suitcases up lots of stairs as the apartment is on the ground floor and basement. The location is amazing-couldn’t be any better if you want to see Notre Dame and the museums along the river. We had a great stay. "
1,Alain is a lovely host that will give you a lot of tips for exploring Paris. The place is at a good location that you can easily get to other places. The small and lovely apartment that you have everything you need. We love the place so much! 
1,"The location is near restaurants, groceries, and other stores, and only a short walk from the metro.  The apartment was small (for 4 people), but clean, and communication with the hosts worked well."
1,"Fabulous wee apartment in the heart of the Latin quarter. Beds are really comfy, bathroom and kitchen fabulous. Super Clean. Such a great location, easy to get to supermarket and walk to Notre Dame, and Louvre etc. The hosts, gave great tips and were super nice. The kitchen and Bathroom are in the basement, so no natural light, gorgeously quirky flat. "
1,"Truly an amazing experience.  Hosts were beyond kind and helpful.  Being Paris over Bastille Day and France’s World Cup win was a once in a lifetime experience.  Alain has wonderful tips on restaurants, places to watch the fireworks and areas to experience Paris “off the beaten path”.  The apartment was just perfect for our family of four.  The location was amazing for restaurants, boulangerie for top rated croissants, access to metro, short walk to Notre Dame and the Seine.  Thank you Alain-Dora we will most definitely recommend your space to others!   "
1,"Very Parisian apartment, well outfitted, in an excellent location. Fantastic host made everything easy."
1,Amazing location. They were so accommodating and even gave us a great lunch spot recommendation.  Would stay here again when I come back to Paris
1,"This is a delightful, quirky space ideal for 4 people for a couple of nights in Paris.  The location is wonderful, deep within the Latin Quarter and only a few minutes from Notre Dam with tons of restaurant options.  A hidden gem!"
1,"Alain and Dora are wonderful hosts. So accommodating and helpful. Location is excellent. Only 2 minutes to Cluny la Sorbonne metro line and wonderful restaurants.  Another 3 minutes will get you to the shop that won best croissant  in Paris 2018.   
Like any great location there is noise at night. We read previous reviews and brought earplugs.  Beds are comfortable and kitchen well equipped. 
Would definitely book with Alain and Dora again should we return."
1,Alain was wonderful. He gave us great tips and made sure the place felt like home and it turned out the place was truly a home away from home while my friend Nicole and I explored Paris. Great Air Conditioning as well!
1,Nothing to add.  
1,"Alain is  kind and friendly host. The apartment  is stylishly renovated and has very comfortable beds.  My husband, daughters (21 & 17)  and I appreciated being able to stay in a 2 bedroom place. It is very conveniently located close to Metro stops, grocery stores, restaurants and many sites. There is some city street noise but not too bad.  If you are out late in the evening site-seeing or having dinner and drinks,  the upstairs neighbors may wake you early (you can hear them walking back and forth in the apartment above), but that is city living.   We really appreciated Alain checking on us throughout our stay in Paris. Merci Alain!"
1,"Short walk to metro station and grocery store. Near Notre Dame Cathedral, Pantheon and Latin Quarter. In the middle of many good restaurants. Enough space for up to four people. Clean and cozy. Best of all, Alain communicates quickly and provides all local information you need. He even thoughtfully brought a converter plug and eventually let us keep it. Next time in Paris I’ll book Alain’s apartment again."
1,Alain and Doris are really nice and host us so well with this special apartment. The apartment include all the necessary things we need. The location is great and we love our stay there. The only little thing is we really need to beware of our “active” baby to stay away the stairs as it’s quite steep.
1,Great location!
1,"Very nice little place in Paris. Alain and Dora were very kind and helpful. They did their best to make sure that we were comfortable and happy. They were always available to answer any questions that I had. I have no complaints, only good stuff."
1,"The perfect stay!! Traveling with my family is very stressful as they are very picky and Alain and Dora could not have been more generous and accommodating. The space is so unique and beautiful, in the perfect spot. Not buzzing with tourists which is great, yet the perfect distance to great restaurants and all of the must sees. The best hospitality I have ever encountered with air bnb Alain walked us around he neighborhood took us to a great lunch spot and even bought a new air conditioning for us. Answered immediately and did everything to make us comfortable, treated us like family! Will ABSOLUTELY be back and recommend Alain and Dora to everyone. :)"
1,"Alain & Dora were both so gracious and accommodating. Since the day I booked two months before the trip, they stayed in touch to help make my visit to Paris as wonderful as possible. They went above & beyond to find recommendations and provide extensive information about restaurants, tours & even some great values!! I hope to stay there again!!!"
1,"This apartment was quaint, perfect location to Notre Dame, Midieval History Museum, the Seine, we were right in the middle of the Latin Quarter, walking distance to all the sites and so many restaurants.  Beds very comfortable, happy there was air conditioning, very secure, hosts were so helpful, friendly and prompt."
1,"This apartment is exactly what you want when you think about staying somewhere in Paris. The location is fantastic, you can easily walk to Notre Dame, museums, and the metro is right down the street so you can grab a train to Versailles or Giverny easily. The actual apartment is wonderful, the rooms are airy and spacious and the beds are extremely comfortable. The shower is amazing and the kitchenette makes quick meals easy. 

Alain was a wonderful host - helpful and welcoming, everything you want from a host. He gave great advice about restaurants and transportation, and always responded quickly if you have questions. All in all, this apartment and Alain himself, made our trip to Paris perfect. "
1,"Beautiful place, great host and even better location. More than recommended!"
1,A little Book Shop turned into a cool  
1,Alain and Dora are exceptionally welcoming and attentive and even set up a TV so we could watch Prince   Harry’s wedding! Alain provided great restaurant tips and responded instantly to emails. Le petit nid est chouette. The accommodation is compact but thoughtfully equipped and beautifully  presented. The location is  superb and we hope to return to this charming accommodation.
1,"Alain and Dora were wonderful hosts and we loved staying at this apartment. They both were there to greet us, explain everything and give us useful information about the area. The apartment was perfect for our family; separate room for the kids, beautifully decorated, good hot shower, well equipped kitchen. It is walking distance to Notre Dame and many other sights along the Seine. As it's such a central area there was a bit of noise at night from foot and vehicle traffic, also from upstairs neighbours wearing heels early in the morning on week days! But it wasn't a problem and we all slept well. This apartment also has easy access to the metro for visiting the rest of Paris and for onward travel. Nearby shops and supermarket made it easy to feed the family using the well equipped kitchen. I highly recommend staying here for a visit to Paris."
